Smax_mean,<S^2>_mean,c,dev_Smax_mean,dev_<S^2>_mean
0.73279,0.515756,0.9003,3.27844e-05,0.000263801
0.732865,0.515527,0.9004,3.26534e-05,0.000262775
0.732941,0.515288,0.9005,3.2656e-05,0.000262497
0.733016,0.515063,0.9006,3.26718e-05,0.000262571
0.733092,0.514837,0.9007,3.26769e-05,0.000262786
0.733169,0.514598,0.9008,3.26156e-05,0.000261727
0.733243,0.514382,0.9009,3.26727e-05,0.000261047
0.733317,0.514156,0.901,3.26232e-05,0.000261149
0.733394,0.513927,0.9011,3.26285e-05,0.000260716
0.73347,0.513703,0.9012,3.24487e-05,0.000259494
0.733544,0.513491,0.9013,3.24058e-05,0.000259401
0.73362,0.51326,0.9014,3.24247e-05,0.000259889
0.733694,0.513046,0.9015,3.24255e-05,0.000260408
0.733769,0.512816,0.9016,3.25674e-05,0.000261998
0.733844,0.512601,0.9017,3.26003e-05,0.000262668
0.733918,0.51238,0.9018,3.26829e-05,0.00026347
0.733994,0.512151,0.9019,3.2754e-05,0.000263613
0.734069,0.511935,0.902,3.27843e-05,0.000263184
0.734143,0.511721,0.9021,3.28079e-05,0.000262629
0.734217,0.511497,0.9022,3.27347e-05,0.000262229
0.734293,0.511275,0.9023,3.26506e-05,0.000261988
0.734368,0.511049,0.9024,3.2509e-05,0.000260876
0.734442,0.510844,0.9025,3.25946e-05,0.000261192
0.734519,0.510612,0.9026,3.2578e-05,0.000260888
0.734595,0.510365,0.9027,3.25552e-05,0.000260014
0.73467,0.510138,0.9028,3.26015e-05,0.000260392
0.734745,0.509908,0.9029,3.25073e-05,0.000259887
0.734821,0.509674,0.903,3.25265e-05,0.000260384
0.734897,0.509435,0.9031,3.2515e-05,0.000260618
0.734971,0.509223,0.9032,3.25348e-05,0.000259986
0.735044,0.509006,0.9033,3.26712e-05,0.000260318
0.735119,0.508786,0.9034,3.25437e-05,0.000259351
0.735192,0.508582,0.9035,3.25541e-05,0.000259912
0.735267,0.508357,0.9036,3.25719e-05,0.00026198
0.735342,0.508129,0.9037,3.2364e-05,0.00026201
0.735417,0.507907,0.9038,3.24108e-05,0.000262551
0.735491,0.507688,0.9039,3.239e-05,0.000262107
0.735565,0.507468,0.904,3.24657e-05,0.000261964
0.735641,0.507249,0.9041,3.25829e-05,0.000261841
0.735717,0.507,0.9042,3.24882e-05,0.000261311
0.735792,0.506788,0.9043,3.23881e-05,0.000260694
0.735865,0.506565,0.9044,3.22561e-05,0.000259536
0.735939,0.506352,0.9045,3.22054e-05,0.000259068
0.736014,0.506133,0.9046,3.21296e-05,0.000259032
0.736089,0.505912,0.9047,3.21526e-05,0.00025889
0.736162,0.505714,0.9048,3.23004e-05,0.000259832
0.736237,0.505491,0.9049,3.22517e-05,0.000260505
0.736311,0.505273,0.905,3.22064e-05,0.000259271
0.736384,0.505053,0.9051,3.23843e-05,0.000261051
0.736459,0.504832,0.9052,3.24234e-05,0.00025971
0.736532,0.504618,0.9053,3.24631e-05,0.000258925
0.736607,0.504389,0.9054,3.24374e-05,0.000256964
0.736682,0.504149,0.9055,3.24781e-05,0.000257058
0.736758,0.503918,0.9056,3.23432e-05,0.000254894
0.736833,0.503677,0.9057,3.23192e-05,0.000255695
0.736908,0.503451,0.9058,3.2304e-05,0.000255358
0.736983,0.503225,0.9059,3.23383e-05,0.000255505
0.737056,0.503,0.906,3.23079e-05,0.000255894
0.737131,0.502779,0.9061,3.23574e-05,0.00025598
0.737205,0.502561,0.9062,3.22791e-05,0.00025603
0.73728,0.502332,0.9063,3.24003e-05,0.000256854
0.737354,0.502112,0.9064,3.22248e-05,0.000256036
0.737429,0.501883,0.9065,3.23218e-05,0.000257543
0.737503,0.501662,0.9066,3.23878e-05,0.000258628
0.737576,0.50144,0.9067,3.22274e-05,0.000257377
0.737648,0.501238,0.9068,3.22434e-05,0.000258211
0.737721,0.501023,0.9069,3.22466e-05,0.00025823
0.737795,0.500813,0.907,3.22408e-05,0.000258028
0.737868,0.500598,0.9071,3.22575e-05,0.000257813
0.737943,0.500372,0.9072,3.23297e-05,0.000257181
0.738018,0.500137,0.9073,3.24211e-05,0.000256896
0.738091,0.499925,0.9074,3.22647e-05,0.000254995
0.738168,0.499695,0.9075,3.22028e-05,0.000254367
0.738241,0.499482,0.9076,3.21646e-05,0.000254214
0.738315,0.499271,0.9077,3.21772e-05,0.000254358
0.738389,0.499051,0.9078,3.20693e-05,0.00025312
0.738464,0.498823,0.9079,3.21099e-05,0.000253512
0.738539,0.498582,0.908,3.20521e-05,0.000252765
0.738613,0.49835,0.9081,3.21591e-05,0.000251856
0.738686,0.498136,0.9082,3.21797e-05,0.000251437
0.73876,0.4979,0.9083,3.2223e-05,0.000251344
0.738834,0.497671,0.9084,3.22944e-05,0.00025185
0.738907,0.497469,0.9085,3.2313e-05,0.000251279
0.738981,0.497254,0.9086,3.22202e-05,0.000251026
0.739055,0.497037,0.9087,3.20793e-05,0.000250805
0.739128,0.496822,0.9088,3.20935e-05,0.00025038
0.7392,0.496589,0.9089,3.20435e-05,0.00025036
0.739275,0.496371,0.909,3.20731e-05,0.000250416
0.739348,0.496153,0.9091,3.19969e-05,0.000250116
0.739422,0.495935,0.9092,3.20046e-05,0.000250386
0.739495,0.495727,0.9093,3.2063e-05,0.000250908
0.739568,0.495517,0.9094,3.2192e-05,0.00025165
0.73964,0.495317,0.9095,3.2249e-05,0.000251045
0.739714,0.495097,0.9096,3.23011e-05,0.000251073
0.739787,0.494881,0.9097,3.24016e-05,0.000251796
0.73986,0.494654,0.9098,3.23313e-05,0.000251589
0.739933,0.494433,0.9099,3.22238e-05,0.000251935
0.740007,0.494222,0.91,3.21741e-05,0.000250903
0.740081,0.493998,0.9101,3.21774e-05,0.000250668
0.740153,0.493793,0.9102,3.21403e-05,0.000249805
0.740224,0.4936,0.9103,3.21059e-05,0.000250264
0.740298,0.493376,0.9104,3.22401e-05,0.000250869
0.740371,0.493166,0.9105,3.22413e-05,0.000250833
0.740445,0.492955,0.9106,3.21994e-05,0.000250668
0.740519,0.492747,0.9107,3.21886e-05,0.00025068
0.74059,0.49254,0.9108,3.22023e-05,0.000250557
0.740664,0.492322,0.9109,3.22317e-05,0.00025037
0.740738,0.492102,0.911,3.22199e-05,0.000250393
0.740812,0.491876,0.9111,3.21359e-05,0.000250213
0.740886,0.491662,0.9112,3.21494e-05,0.000250097
0.740958,0.491465,0.9113,3.21646e-05,0.000250143
0.741031,0.49125,0.9114,3.21069e-05,0.000248869
0.741104,0.491032,0.9115,3.2126e-05,0.000249401
0.741175,0.490839,0.9116,3.21146e-05,0.000249484
0.74125,0.490619,0.9117,3.20714e-05,0.000248956
0.741322,0.490408,0.9118,3.2106e-05,0.00024806
0.741395,0.490189,0.9119,3.21256e-05,0.000247816
0.741467,0.489965,0.912,3.20356e-05,0.000246752
0.741539,0.489757,0.9121,3.20993e-05,0.000246493
0.741612,0.489545,0.9122,3.20611e-05,0.000245765
0.741684,0.489345,0.9123,3.21627e-05,0.000247144
0.741757,0.489144,0.9124,3.21392e-05,0.000247332
0.74183,0.488925,0.9125,3.22164e-05,0.000247701
0.741902,0.48871,0.9126,3.21697e-05,0.000247351
0.741974,0.488492,0.9127,3.22364e-05,0.000248574
0.742047,0.488262,0.9128,3.21991e-05,0.000247526
0.74212,0.48805,0.9129,3.21357e-05,0.000248452
0.742191,0.487859,0.913,3.22139e-05,0.000249007
0.742263,0.487647,0.9131,3.21585e-05,0.000248902
0.742336,0.487442,0.9132,3.21045e-05,0.000248622
0.742408,0.487243,0.9133,3.20501e-05,0.000249331
0.74248,0.487028,0.9134,3.19783e-05,0.000248957
0.742553,0.486823,0.9135,3.20056e-05,0.000248184
0.742624,0.48662,0.9136,3.19633e-05,0.000248274
0.742696,0.48642,0.9137,3.20173e-05,0.000249791
0.742767,0.486216,0.9138,3.19922e-05,0.000249975
0.74284,0.485996,0.9139,3.18423e-05,0.000247819
0.742912,0.485801,0.914,3.18649e-05,0.000247727
0.742983,0.485604,0.9141,3.18652e-05,0.000247504
0.743055,0.485399,0.9142,3.1895e-05,0.000247827
0.743127,0.485195,0.9143,3.18498e-05,0.000247266
0.743199,0.484997,0.9144,3.1786e-05,0.000246604
0.74327,0.484792,0.9145,3.17087e-05,0.000246287
0.743344,0.484562,0.9146,3.18547e-05,0.00024687
0.743417,0.484351,0.9147,3.1866e-05,0.000245916
0.743488,0.484153,0.9148,3.18058e-05,0.000245348
0.74356,0.483949,0.9149,3.1782e-05,0.000244866
0.743633,0.483725,0.915,3.18437e-05,0.000245099
0.743706,0.483516,0.9151,3.18937e-05,0.00024555
0.743778,0.483307,0.9152,3.19508e-05,0.000245515
0.743851,0.483085,0.9153,3.19153e-05,0.000246519
0.743924,0.482869,0.9154,3.18512e-05,0.000245951
0.743995,0.482672,0.9155,3.19489e-05,0.000246384
0.744067,0.482459,0.9156,3.20045e-05,0.000246211
0.74414,0.482246,0.9157,3.19789e-05,0.000247005
0.74421,0.482046,0.9158,3.19834e-05,0.000245506
0.744283,0.481818,0.9159,3.20308e-05,0.000244452
0.744354,0.481611,0.916,3.20939e-05,0.000244647
0.744427,0.481388,0.9161,3.20679e-05,0.000244581
0.7445,0.481177,0.9162,3.1988e-05,0.000244545
0.744572,0.480979,0.9163,3.20817e-05,0.00024535
0.744643,0.480763,0.9164,3.20449e-05,0.000244926
0.744715,0.480553,0.9165,3.21781e-05,0.000245033
0.744787,0.480353,0.9166,3.21857e-05,0.000244897
0.744858,0.480145,0.9167,3.20301e-05,0.000243416
0.744929,0.479948,0.9168,3.2115e-05,0.00024424
0.745,0.479744,0.9169,3.21215e-05,0.000243159
0.745071,0.479541,0.917,3.21291e-05,0.000241874
0.745143,0.479322,0.9171,3.21875e-05,0.000242802
0.745213,0.479127,0.9172,3.22036e-05,0.000242551
0.745284,0.478921,0.9173,3.22083e-05,0.000242691
0.745355,0.478713,0.9174,3.22282e-05,0.000242011
0.745428,0.478492,0.9175,3.22326e-05,0.000241224
0.745499,0.478277,0.9176,3.21527e-05,0.000240525
0.745569,0.478073,0.9177,3.21151e-05,0.000240484
0.745641,0.477877,0.9178,3.21376e-05,0.000241316
0.745711,0.477681,0.9179,3.20383e-05,0.000240195
0.745782,0.477463,0.918,3.20183e-05,0.000239832
0.745855,0.477252,0.9181,3.1996e-05,0.000238799
0.745926,0.47704,0.9182,3.18944e-05,0.000237981
0.745998,0.47683,0.9183,3.18708e-05,0.000236799
0.746069,0.476619,0.9184,3.18133e-05,0.000236986
0.746138,0.476428,0.9185,3.18667e-05,0.000237673
0.746208,0.476236,0.9186,3.19113e-05,0.000238419
0.74628,0.476032,0.9187,3.18786e-05,0.000238422
0.746351,0.475824,0.9188,3.19243e-05,0.00023885
0.746423,0.475592,0.9189,3.19734e-05,0.000238488
0.746495,0.475394,0.919,3.18792e-05,0.000237401
0.746566,0.475185,0.9191,3.17999e-05,0.000237464
0.746638,0.474981,0.9192,3.18218e-05,0.000237739
0.746708,0.474796,0.9193,3.17952e-05,0.000238071
0.746779,0.47459,0.9194,3.17708e-05,0.00023764
0.74685,0.474391,0.9195,3.18492e-05,0.000238041
0.746921,0.474176,0.9196,3.17901e-05,0.00023819
0.74699,0.473994,0.9197,3.18938e-05,0.000238402
0.747062,0.473792,0.9198,3.19494e-05,0.000238241
0.747133,0.473584,0.9199,3.19832e-05,0.000237533
0.747203,0.473388,0.92,3.21237e-05,0.000238107
0.747274,0.473181,0.9201,3.20345e-05,0.000236671
0.747345,0.472978,0.9202,3.20025e-05,0.000236086
0.747415,0.472772,0.9203,3.19184e-05,0.000235083
0.747485,0.472566,0.9204,3.18896e-05,0.000233928
0.747556,0.472365,0.9205,3.17771e-05,0.000233441
0.747625,0.472172,0.9206,3.18455e-05,0.000233847
0.747695,0.471971,0.9207,3.18025e-05,0.00023358
0.747765,0.471772,0.9208,3.19457e-05,0.000235077
0.747836,0.471563,0.9209,3.19685e-05,0.000235444
0.747905,0.471368,0.921,3.19485e-05,0.000235389
0.747976,0.471163,0.9211,3.19919e-05,0.00023467
0.748046,0.470961,0.9212,3.18939e-05,0.000234593
0.748118,0.470742,0.9213,3.18183e-05,0.000233387
0.748189,0.470533,0.9214,3.18775e-05,0.00023428
0.748258,0.470353,0.9215,3.18363e-05,0.000233863
0.74833,0.470136,0.9216,3.17988e-05,0.000232922
0.7484,0.469939,0.9217,3.18749e-05,0.000233793
0.748471,0.469719,0.9218,3.181e-05,0.000232814
0.748541,0.469528,0.9219,3.17206e-05,0.000232683
0.748609,0.469337,0.922,3.17896e-05,0.000232967
0.748679,0.469119,0.9221,3.17812e-05,0.000232562
0.74875,0.46891,0.9222,3.17878e-05,0.000233006
0.74882,0.468706,0.9223,3.18124e-05,0.000233179
0.74889,0.468507,0.9224,3.17445e-05,0.000232436
0.74896,0.468306,0.9225,3.17282e-05,0.000233369
0.74903,0.468119,0.9226,3.17747e-05,0.000234198
0.749101,0.46792,0.9227,3.17289e-05,0.000234038
0.74917,0.467726,0.9228,3.16406e-05,0.000232612
0.749241,0.467524,0.9229,3.1647e-05,0.000232209
0.749311,0.467329,0.923,3.15244e-05,0.00023099
0.74938,0.467139,0.9231,3.16136e-05,0.000231821
0.749451,0.466944,0.9232,3.16253e-05,0.000231457
0.749519,0.466749,0.9233,3.15667e-05,0.00023023
0.74959,0.466545,0.9234,3.1501e-05,0.000229774
0.74966,0.466341,0.9235,3.15039e-05,0.000229978
0.749729,0.466151,0.9236,3.14878e-05,0.000229135
0.7498,0.465941,0.9237,3.14377e-05,0.000228466
0.749871,0.465739,0.9238,3.15271e-05,0.000228759
0.749941,0.465535,0.9239,3.15008e-05,0.000228247
0.750012,0.465328,0.924,3.14585e-05,0.000227729
0.750082,0.465138,0.9241,3.15177e-05,0.000227888
0.750153,0.464929,0.9242,3.14793e-05,0.000227707
0.750223,0.464729,0.9243,3.14477e-05,0.000227689
0.750293,0.464541,0.9244,3.14117e-05,0.000227408
0.750361,0.46436,0.9245,3.13634e-05,0.000226919
0.750432,0.464161,0.9246,3.13858e-05,0.000226913
0.750501,0.46396,0.9247,3.13698e-05,0.000227805
0.750571,0.463762,0.9248,3.13539e-05,0.000227564
0.75064,0.46356,0.9249,3.12736e-05,0.000227158
0.75071,0.463368,0.925,3.11798e-05,0.000226649
0.75078,0.463156,0.9251,3.12618e-05,0.000227291
0.750851,0.462949,0.9252,3.12513e-05,0.000226849
0.750922,0.462742,0.9253,3.11144e-05,0.000226422
0.750992,0.462531,0.9254,3.11304e-05,0.000226982
0.751062,0.462335,0.9255,3.10918e-05,0.000226578
0.751132,0.462121,0.9256,3.11001e-05,0.000226895
0.7512,0.461928,0.9257,3.09759e-05,0.000226301
0.75127,0.461734,0.9258,3.10069e-05,0.000226948
0.75134,0.461525,0.9259,3.09268e-05,0.000226121
0.751409,0.461326,0.926,3.08576e-05,0.000225427
0.751478,0.461132,0.9261,3.08183e-05,0.000225528
0.751547,0.460936,0.9262,3.08479e-05,0.000225291
0.751617,0.460748,0.9263,3.08379e-05,0.000225109
0.751685,0.460559,0.9264,3.09858e-05,0.000226319
0.751754,0.460371,0.9265,3.11215e-05,0.000227475
0.751822,0.460183,0.9266,3.11479e-05,0.000227972
0.751893,0.459977,0.9267,3.10947e-05,0.000227487
0.751962,0.459789,0.9268,3.12348e-05,0.000227763
0.752031,0.459587,0.9269,3.13697e-05,0.000228243
0.7521,0.459387,0.927,3.14436e-05,0.000228798
0.752169,0.459203,0.9271,3.15707e-05,0.000228999
0.752238,0.459001,0.9272,3.16028e-05,0.000228978
0.752307,0.458806,0.9273,3.16323e-05,0.000227806
0.752376,0.458609,0.9274,3.1535e-05,0.000226971
0.752445,0.458416,0.9275,3.15451e-05,0.000226827
0.752513,0.458229,0.9276,3.1515e-05,0.000227034
0.752583,0.458021,0.9277,3.13509e-05,0.000227008
0.752651,0.457847,0.9278,3.13167e-05,0.000227214
0.752721,0.457643,0.9279,3.13e-05,0.000226521
0.752789,0.457451,0.928,3.12308e-05,0.000225687
0.752858,0.45726,0.9281,3.12479e-05,0.000225222
0.752925,0.457086,0.9282,3.13576e-05,0.000225704
0.752994,0.456889,0.9283,3.12654e-05,0.000224534
0.753064,0.456694,0.9284,3.12019e-05,0.000223866
0.753131,0.456509,0.9285,3.11674e-05,0.000223681
0.7532,0.456327,0.9286,3.12205e-05,0.000223934
0.75327,0.456126,0.9287,3.10765e-05,0.000222638
0.753338,0.45592,0.9288,3.11419e-05,0.000223206
0.753407,0.45573,0.9289,3.10583e-05,0.000222696
0.753477,0.455528,0.929,3.10687e-05,0.000223349
0.753546,0.455336,0.9291,3.10322e-05,0.000223526
0.753614,0.455143,0.9292,3.10469e-05,0.000223658
0.753685,0.454937,0.9293,3.09238e-05,0.000223353
0.753754,0.454734,0.9294,3.08785e-05,0.000223423
0.753823,0.454533,0.9295,3.08272e-05,0.000222308
0.75389,0.454355,0.9296,3.08657e-05,0.000222267
0.75396,0.454157,0.9297,3.08788e-05,0.000221531
0.754027,0.453981,0.9298,3.09178e-05,0.000220754
0.754095,0.453781,0.9299,3.08425e-05,0.000219989
0.754163,0.453599,0.93,3.08205e-05,0.000219595
0.754231,0.453412,0.9301,3.07826e-05,0.000220405
0.7543,0.453215,0.9302,3.07494e-05,0.000219671
0.754369,0.453027,0.9303,3.07358e-05,0.0002196
0.754438,0.452835,0.9304,3.06629e-05,0.000219183
0.754508,0.45263,0.9305,3.06211e-05,0.000219937
0.754577,0.452421,0.9306,3.0558e-05,0.000218746
0.754645,0.452231,0.9307,3.05962e-05,0.000218455
0.754713,0.45205,0.9308,3.05124e-05,0.000218752
0.75478,0.451866,0.9309,3.04739e-05,0.000218987
0.754847,0.451691,0.931,3.04772e-05,0.000219179
0.754913,0.451522,0.9311,3.06377e-05,0.000219517
0.754981,0.451343,0.9312,3.0605e-05,0.000219973
0.755049,0.451158,0.9313,3.06257e-05,0.00022014
0.755117,0.450962,0.9314,3.05441e-05,0.000219301
0.755185,0.450778,0.9315,3.05256e-05,0.000218898
0.755253,0.450579,0.9316,3.05512e-05,0.000218699
0.755321,0.450388,0.9317,3.04597e-05,0.000217753
0.755389,0.450209,0.9318,3.05507e-05,0.000218817
0.755456,0.450031,0.9319,3.04445e-05,0.000218733
0.755524,0.44985,0.932,3.0433e-05,0.000217782
0.755593,0.449654,0.9321,3.04357e-05,0.000217976
0.755661,0.449469,0.9322,3.04831e-05,0.000217986
0.755728,0.449287,0.9323,3.03928e-05,0.0002179
0.755796,0.449104,0.9324,3.03553e-05,0.000217507
0.755863,0.448917,0.9325,3.03656e-05,0.000216845
0.755932,0.448728,0.9326,3.0413e-05,0.000216894
0.756001,0.448536,0.9327,3.04671e-05,0.00021808
0.756068,0.44834,0.9328,3.05828e-05,0.000218719
0.756137,0.448146,0.9329,3.05738e-05,0.000218468
0.756205,0.447962,0.933,3.05264e-05,0.00021828
0.756273,0.447758,0.9331,3.05209e-05,0.000218398
0.756341,0.447574,0.9332,3.05368e-05,0.000218497
0.756409,0.447388,0.9333,3.04783e-05,0.000218564
0.756478,0.447198,0.9334,3.05078e-05,0.000218827
0.756546,0.447008,0.9335,3.06762e-05,0.000219684
0.756614,0.446818,0.9336,3.07634e-05,0.000219178
0.756682,0.44662,0.9337,3.07575e-05,0.00021989
0.75675,0.446438,0.9338,3.07412e-05,0.000219787
0.756818,0.446253,0.9339,3.06155e-05,0.000219712
0.756886,0.446055,0.934,3.0737e-05,0.000219977
0.756953,0.445885,0.9341,3.07122e-05,0.000220475
0.757019,0.445715,0.9342,3.06622e-05,0.000219954
0.757087,0.445518,0.9343,3.0668e-05,0.000220358
0.757156,0.445327,0.9344,3.07059e-05,0.000219867
0.757224,0.445135,0.9345,3.06789e-05,0.000219583
0.757291,0.444948,0.9346,3.06701e-05,0.000218645
0.757358,0.44477,0.9347,3.07342e-05,0.000218973
0.757426,0.444587,0.9348,3.08455e-05,0.000218463
0.757494,0.4444,0.9349,3.08596e-05,0.000218361
0.757563,0.444199,0.935,3.0918e-05,0.000218643
0.757631,0.444019,0.9351,3.08461e-05,0.000219092
0.757699,0.443825,0.9352,3.07894e-05,0.000218352
0.757766,0.443639,0.9353,3.08025e-05,0.000218091
0.757833,0.443456,0.9354,3.06637e-05,0.000217156
0.7579,0.443266,0.9355,3.07755e-05,0.000217413
0.757969,0.443062,0.9356,3.07586e-05,0.000217514
0.758036,0.442882,0.9357,3.06836e-05,0.0002163
0.758104,0.442704,0.9358,3.06917e-05,0.000216099
0.758171,0.442519,0.9359,3.06632e-05,0.000214377
0.758238,0.442326,0.936,3.06313e-05,0.000214364
0.758306,0.442137,0.9361,3.07013e-05,0.000214632
0.758374,0.441946,0.9362,3.06688e-05,0.000214306
0.758441,0.441755,0.9363,3.06883e-05,0.000214139
0.758508,0.441576,0.9364,3.07374e-05,0.000213969
0.758575,0.441387,0.9365,3.0662e-05,0.00021283
0.758643,0.441187,0.9366,3.06715e-05,0.000213118
0.758711,0.440993,0.9367,3.05957e-05,0.00021253
0.758778,0.440816,0.9368,3.05491e-05,0.000211396
0.758844,0.440639,0.9369,3.05087e-05,0.000210903
0.758912,0.440434,0.937,3.04084e-05,0.000209974
0.758978,0.440249,0.9371,3.03846e-05,0.000209923
0.759047,0.440055,0.9372,3.03255e-05,0.000209781
0.759114,0.439867,0.9373,3.0344e-05,0.000210578
0.759181,0.439687,0.9374,3.02507e-05,0.00021021
0.759246,0.439515,0.9375,3.04256e-05,0.000210403
0.759314,0.439324,0.9376,3.04565e-05,0.000210215
0.759381,0.439144,0.9377,3.05143e-05,0.000210344
0.759448,0.438949,0.9378,3.04187e-05,0.000208962
0.759513,0.438763,0.9379,3.04222e-05,0.000209106
0.759579,0.438586,0.938,3.04201e-05,0.000209272
0.759645,0.438415,0.9381,3.03918e-05,0.000209025
0.759711,0.438234,0.9382,3.02973e-05,0.000208158
0.759778,0.438056,0.9383,3.03257e-05,0.000208445
0.759845,0.437858,0.9384,3.02124e-05,0.000206606
0.759913,0.43767,0.9385,3.01246e-05,0.000205739
0.759978,0.43751,0.9386,3.02051e-05,0.000205777
0.760043,0.437327,0.9387,3.0224e-05,0.000205781
0.760109,0.437144,0.9388,3.00836e-05,0.000204994
0.760174,0.43697,0.9389,3.01133e-05,0.000205488
0.760241,0.436787,0.939,3.01306e-05,0.000205231
0.760307,0.436606,0.9391,3.02805e-05,0.000205798
0.760371,0.436429,0.9392,3.02054e-05,0.000205398
0.760437,0.436249,0.9393,3.02175e-05,0.000205581
0.760503,0.436073,0.9394,3.02948e-05,0.000205114
0.76057,0.435887,0.9395,3.03656e-05,0.000204538
0.760638,0.435694,0.9396,3.03492e-05,0.000204358
0.760705,0.4355,0.9397,3.02494e-05,0.000203723
0.760772,0.435322,0.9398,3.01005e-05,0.000203178
0.760838,0.435139,0.9399,3.02098e-05,0.000203969
0.760903,0.434969,0.94,3.02327e-05,0.00020362
0.760969,0.434794,0.9401,3.02255e-05,0.000203209
0.761034,0.434616,0.9402,3.02576e-05,0.000203192
0.7611,0.434433,0.9403,3.02491e-05,0.000203341
0.761166,0.434256,0.9404,3.02538e-05,0.000203049
0.761232,0.434084,0.9405,3.01568e-05,0.000202671
0.761296,0.433915,0.9406,3.02083e-05,0.000202978
0.761361,0.433747,0.9407,3.02105e-05,0.000202301
0.761425,0.433581,0.9408,3.02304e-05,0.000202321
0.76149,0.433406,0.9409,3.03013e-05,0.00020285
0.761556,0.433229,0.941,3.04863e-05,0.000203752
0.761623,0.433046,0.9411,3.0442e-05,0.000203398
0.761688,0.43287,0.9412,3.04066e-05,0.000203801
0.761755,0.432674,0.9413,3.03552e-05,0.000203834
0.76182,0.432496,0.9414,3.02786e-05,0.000202978
0.761886,0.432317,0.9415,3.02472e-05,0.000202283
0.761952,0.432139,0.9416,3.02812e-05,0.000202168
0.762018,0.431955,0.9417,3.00984e-05,0.000201176
0.762085,0.431771,0.9418,3.01093e-05,0.000200275
0.762152,0.431581,0.9419,3.0079e-05,0.000200919
0.762219,0.431391,0.942,3.00498e-05,0.000200525
0.762287,0.431201,0.9421,3.00186e-05,0.000200239
0.762354,0.431018,0.9422,2.99842e-05,0.000199811
0.76242,0.430839,0.9423,3.00641e-05,0.000200745
0.762484,0.430673,0.9424,3.00145e-05,0.000200115
0.762549,0.430496,0.9425,3.00025e-05,0.000200424
0.762616,0.430315,0.9426,3.00245e-05,0.000200779
0.762681,0.430146,0.9427,2.99765e-05,0.000200096
0.762747,0.42997,0.9428,2.99652e-05,0.00020049
0.762812,0.429793,0.9429,3.0053e-05,0.000200704
0.762878,0.429623,0.943,3.01058e-05,0.000201163
0.762945,0.42943,0.9431,3.00976e-05,0.00019997
0.76301,0.429244,0.9432,2.99779e-05,0.000198687
0.763076,0.429064,0.9433,2.99991e-05,0.000198722
0.763141,0.428883,0.9434,3.00431e-05,0.000197521
0.763205,0.428721,0.9435,3.01252e-05,0.00019708
0.763268,0.428563,0.9436,3.00419e-05,0.000196949
0.763333,0.428396,0.9437,3.00703e-05,0.000196975
0.763398,0.428221,0.9438,3.01369e-05,0.000197651
0.763463,0.428049,0.9439,3.01538e-05,0.000197744
0.763528,0.427875,0.944,3.01095e-05,0.000196789
0.763595,0.427691,0.9441,3.00692e-05,0.000195904
0.763659,0.427527,0.9442,3.0073e-05,0.000195487
0.763725,0.42734,0.9443,2.99765e-05,0.000194592
0.763791,0.427156,0.9444,2.99046e-05,0.000193879
0.763856,0.426989,0.9445,2.99018e-05,0.000194074
0.763921,0.426814,0.9446,2.98469e-05,0.000193712
0.763988,0.426634,0.9447,2.99057e-05,0.000193172
0.764053,0.426464,0.9448,2.98747e-05,0.00019295
0.764117,0.426293,0.9449,2.99561e-05,0.000194116
0.764182,0.426126,0.945,2.99479e-05,0.000193982
0.764248,0.425941,0.9451,2.99657e-05,0.000195168
0.764313,0.425771,0.9452,2.99102e-05,0.000195029
0.764378,0.425598,0.9453,2.99073e-05,0.000194945
0.764443,0.425418,0.9454,2.98978e-05,0.000195191
0.764507,0.425257,0.9455,2.9947e-05,0.000195441
0.764572,0.425082,0.9456,2.99909e-05,0.000196202
0.764637,0.424913,0.9457,3.00935e-05,0.000196164
0.764702,0.424732,0.9458,3.00561e-05,0.000196296
0.764766,0.424568,0.9459,3.01141e-05,0.000196864
0.764831,0.424386,0.946,3.00442e-05,0.000196558
0.764898,0.424196,0.9461,2.99692e-05,0.000196363
0.764964,0.424007,0.9462,2.99303e-05,0.000196045
0.765029,0.423832,0.9463,2.99512e-05,0.000195703
0.765094,0.423658,0.9464,2.99259e-05,0.000195483
0.765157,0.423499,0.9465,2.99956e-05,0.000196035
0.76522,0.423341,0.9466,3.00635e-05,0.000196909
0.765283,0.423169,0.9467,3.01329e-05,0.000196472
0.765349,0.42298,0.9468,3.00909e-05,0.000196118
0.765413,0.422815,0.9469,3.01462e-05,0.000196154
0.765477,0.422651,0.947,3.01351e-05,0.000195678
0.765542,0.422475,0.9471,3.01968e-05,0.000196761
0.765608,0.422286,0.9472,3.01831e-05,0.000196088
0.765673,0.422112,0.9473,3.01059e-05,0.000195595
0.765738,0.421933,0.9474,3.00371e-05,0.000195811
0.765802,0.421764,0.9475,3.00523e-05,0.000195597
0.765867,0.421586,0.9476,2.99944e-05,0.000195158
0.765932,0.421408,0.9477,2.99517e-05,0.000194942
0.765996,0.42125,0.9478,2.99736e-05,0.000194819
0.766061,0.421071,0.9479,2.99305e-05,0.000194797
0.766126,0.420893,0.948,3.00489e-05,0.000195625
0.76619,0.420724,0.9481,2.99513e-05,0.000194788
0.766253,0.420566,0.9482,2.9878e-05,0.000194559
0.766316,0.420414,0.9483,2.98682e-05,0.000194318
0.76638,0.42024,0.9484,2.98363e-05,0.00019439
0.766445,0.420077,0.9485,2.9852e-05,0.000194406
