Smax_mean,<S^2>_mean,c,dev_Smax_mean,dev_<S^2>_mean
8.2e-07,1.09618,0.0439,3.26599e-08,1.3499e-05
8.2e-07,1.09642,0.044,3.26599e-08,1.31656e-05
8.2e-07,1.09666,0.0441,3.26599e-08,1.30809e-05
8.2e-07,1.0969,0.0442,3.26599e-08,1.38604e-05
8.2e-07,1.09714,0.0443,3.26599e-08,1.29486e-05
8.2e-07,1.09738,0.0444,3.26599e-08,1.33167e-05
8.2e-07,1.09762,0.0445,3.26599e-08,1.37275e-05
8.2e-07,1.09786,0.0446,3.26599e-08,1.42829e-05
8.2e-07,1.0981,0.0447,3.26599e-08,1.38884e-05
8.3e-07,1.09834,0.0448,3.34996e-08,1.40673e-05
8.3e-07,1.09858,0.0449,3.34996e-08,1.40198e-05
8.3e-07,1.09882,0.045,3.34996e-08,1.4564e-05
8.3e-07,1.09906,0.0451,3.34996e-08,1.39044e-05
8.3e-07,1.0993,0.0452,3.34996e-08,1.56915e-05
8.3e-07,1.09954,0.0453,3.34996e-08,1.53804e-05
8.3e-07,1.09978,0.0454,3.34996e-08,1.50591e-05
8.3e-07,1.10003,0.0455,3.34996e-08,1.59478e-05
8.3e-07,1.10027,0.0456,3.34996e-08,1.61107e-05
8.3e-07,1.10051,0.0457,3.34996e-08,1.60555e-05
8.3e-07,1.10076,0.0458,3.34996e-08,1.63469e-05
8.4e-07,1.10099,0.0459,3.05505e-08,1.64823e-05
8.4e-07,1.10124,0.046,3.05505e-08,1.63435e-05
8.4e-07,1.10148,0.0461,3.05505e-08,1.69345e-05
8.4e-07,1.10172,0.0462,3.05505e-08,1.79165e-05
8.4e-07,1.10196,0.0463,3.05505e-08,1.70131e-05
8.4e-07,1.10221,0.0464,3.05505e-08,1.72434e-05
8.4e-07,1.10245,0.0465,3.05505e-08,1.77294e-05
8.4e-07,1.10269,0.0466,3.05505e-08,1.78139e-05
8.4e-07,1.10293,0.0467,3.05505e-08,1.77764e-05
8.4e-07,1.10318,0.0468,3.05505e-08,1.71399e-05
8.4e-07,1.10342,0.0469,3.05505e-08,1.78139e-05
8.4e-07,1.10366,0.047,3.05505e-08,1.69837e-05
8.4e-07,1.1039,0.0471,3.05505e-08,1.68028e-05
8.4e-07,1.10414,0.0472,3.05505e-08,1.77764e-05
8.4e-07,1.10438,0.0473,3.05505e-08,1.74642e-05
8.4e-07,1.10463,0.0474,3.05505e-08,1.62925e-05
8.4e-07,1.10487,0.0475,3.05505e-08,1.64688e-05
8.4e-07,1.10512,0.0476,3.05505e-08,1.65462e-05
8.4e-07,1.10536,0.0477,3.05505e-08,1.75404e-05
8.4e-07,1.10561,0.0478,3.05505e-08,1.668e-05
8.4e-07,1.10585,0.0479,3.05505e-08,1.76383e-05
8.4e-07,1.10609,0.048,3.05505e-08,1.7195e-05
8.4e-07,1.10634,0.0481,3.05505e-08,1.75278e-05
8.4e-07,1.10658,0.0482,3.05505e-08,1.77294e-05
8.4e-07,1.10683,0.0483,3.05505e-08,1.74356e-05
8.4e-07,1.10707,0.0484,3.05505e-08,1.73494e-05
8.4e-07,1.10731,0.0485,3.05505e-08,1.71399e-05
8.4e-07,1.10756,0.0486,3.05505e-08,1.70913e-05
8.4e-07,1.1078,0.0487,3.05505e-08,1.72691e-05
8.4e-07,1.10805,0.0488,3.05505e-08,1.64958e-05
8.4e-07,1.1083,0.0489,3.05505e-08,1.73973e-05
8.4e-07,1.10854,0.049,3.05505e-08,1.78263e-05
8.4e-07,1.10879,0.0491,3.05505e-08,1.7901e-05
8.4e-07,1.10903,0.0492,3.05505e-08,1.81016e-05
8.4e-07,1.10928,0.0493,3.05505e-08,1.80154e-05
8.4e-07,1.10952,0.0494,3.05505e-08,1.7075e-05
8.4e-07,1.10977,0.0495,3.05505e-08,1.82848e-05
8.5e-07,1.11002,0.0496,2.68742e-08,1.78916e-05
8.5e-07,1.11026,0.0497,2.68742e-08,1.79536e-05
8.5e-07,1.11051,0.0498,2.68742e-08,1.84662e-05
8.5e-07,1.11076,0.0499,2.68742e-08,1.76257e-05
8.5e-07,1.111,0.05,2.68742e-08,1.68292e-05
8.5e-07,1.11125,0.0501,2.68742e-08,1.76037e-05
8.5e-07,1.1115,0.0502,2.68742e-08,1.76541e-05
8.5e-07,1.11174,0.0503,2.68742e-08,1.78761e-05
8.5e-07,1.11199,0.0504,2.68742e-08,1.86786e-05
8.6e-07,1.11224,0.0505,2.21108e-08,1.8962e-05
8.7e-07,1.11248,0.0506,2.60342e-08,1.8868e-05
8.7e-07,1.11273,0.0507,2.60342e-08,1.91166e-05
8.7e-07,1.11298,0.0508,2.60342e-08,1.97653e-05
8.7e-07,1.11322,0.0509,2.60342e-08,2.01219e-05
8.8e-07,1.11347,0.051,2.90593e-08,1.93477e-05
8.8e-07,1.11372,0.0511,2.90593e-08,2.00444e-05
8.8e-07,1.11397,0.0512,2.90593e-08,1.93678e-05
8.8e-07,1.11422,0.0513,2.90593e-08,2.04505e-05
8.8e-07,1.11447,0.0514,2.90593e-08,2.03443e-05
8.8e-07,1.11471,0.0515,2.90593e-08,2.0166e-05
8.8e-07,1.11495,0.0516,2.90593e-08,2.00139e-05
8.8e-07,1.1152,0.0517,2.90593e-08,2.04396e-05
8.8e-07,1.11545,0.0518,2.90593e-08,2.05183e-05
8.8e-07,1.1157,0.0519,2.90593e-08,1.95761e-05
8.8e-07,1.11595,0.052,2.90593e-08,1.99444e-05
8.8e-07,1.1162,0.0521,2.90593e-08,2.10317e-05
8.8e-07,1.11644,0.0522,2.90593e-08,2.0177e-05
8.8e-07,1.11669,0.0523,2.90593e-08,2.10396e-05
8.8e-07,1.11694,0.0524,2.90593e-08,2.02237e-05
8.8e-07,1.11719,0.0525,2.90593e-08,2.07338e-05
8.8e-07,1.11744,0.0526,2.90593e-08,2.05183e-05
8.8e-07,1.11769,0.0527,2.90593e-08,2.01908e-05
8.8e-07,1.11794,0.0528,2.90593e-08,2.01687e-05
8.8e-07,1.11819,0.0529,2.90593e-08,2.0155e-05
8.8e-07,1.11844,0.053,2.90593e-08,2.03552e-05
8.8e-07,1.11869,0.0531,2.90593e-08,2.13151e-05
8.9e-07,1.11894,0.0532,3.4801e-08,2.07338e-05
8.9e-07,1.11919,0.0533,3.4801e-08,2.1e-05
8.9e-07,1.11944,0.0534,3.4801e-08,2.1187e-05
9e-07,1.11969,0.0535,3.33333e-08,2.16538e-05
9e-07,1.11994,0.0536,3.33333e-08,2.14476e-05
9e-07,1.12019,0.0537,3.33333e-08,2.11345e-05
9e-07,1.12044,0.0538,3.33333e-08,2.00444e-05
9e-07,1.12069,0.0539,3.33333e-08,2.11056e-05
9e-07,1.12094,0.054,3.33333e-08,2.17153e-05
9e-07,1.12119,0.0541,3.33333e-08,2.15922e-05
9e-07,1.12144,0.0542,3.33333e-08,2.16949e-05
9e-07,1.1217,0.0543,3.33333e-08,2.21133e-05
9e-07,1.12195,0.0544,3.33333e-08,2.17153e-05
9e-07,1.1222,0.0545,3.33333e-08,2.26961e-05
9e-07,1.12245,0.0546,3.33333e-08,2.34758e-05
9e-07,1.1227,0.0547,3.33333e-08,2.35914e-05
9.1e-07,1.12295,0.0548,3.14466e-08,2.38537e-05
9.1e-07,1.1232,0.0549,3.14466e-08,2.39537e-05
9.1e-07,1.12346,0.055,3.14466e-08,2.34402e-05
9.1e-07,1.1237,0.0551,3.14466e-08,2.39537e-05
9.1e-07,1.12396,0.0552,3.14466e-08,2.32475e-05
9.1e-07,1.12421,0.0553,3.14466e-08,2.24623e-05
9.1e-07,1.12446,0.0554,3.14466e-08,2.37136e-05
9.1e-07,1.12471,0.0555,3.14466e-08,2.38258e-05
9.1e-07,1.12496,0.0556,3.14466e-08,2.43493e-05
9.1e-07,1.12521,0.0557,3.14466e-08,2.42418e-05
9.1e-07,1.12546,0.0558,3.14466e-08,2.5e-05
9.1e-07,1.12572,0.0559,3.14466e-08,2.53531e-05
9.1e-07,1.12597,0.056,3.14466e-08,2.49533e-05
9.1e-07,1.12622,0.0561,3.14466e-08,2.46058e-05
9.1e-07,1.12647,0.0562,3.14466e-08,2.43949e-05
9.1e-07,1.12672,0.0563,3.14466e-08,2.40924e-05
9.1e-07,1.12698,0.0564,3.14466e-08,2.46847e-05
9.1e-07,1.12723,0.0565,3.14466e-08,2.49889e-05
9.1e-07,1.12748,0.0566,3.14466e-08,2.49466e-05
9.1e-07,1.12774,0.0567,3.14466e-08,2.48998e-05
9.1e-07,1.12799,0.0568,3.14466e-08,2.43036e-05
9.1e-07,1.12825,0.0569,3.14466e-08,2.51308e-05
9.1e-07,1.1285,0.057,3.14466e-08,2.48752e-05
9.1e-07,1.12876,0.0571,3.14466e-08,2.45945e-05
9.1e-07,1.12901,0.0572,3.14466e-08,2.41316e-05
9.1e-07,1.12926,0.0573,3.14466e-08,2.54384e-05
9.1e-07,1.12952,0.0574,3.14466e-08,2.60256e-05
9.1e-07,1.12977,0.0575,3.14466e-08,2.49555e-05
9.1e-07,1.13003,0.0576,3.14466e-08,2.58113e-05
9.1e-07,1.13028,0.0577,3.14466e-08,2.63839e-05
9.1e-07,1.13054,0.0578,3.14466e-08,2.54755e-05
9.1e-07,1.13079,0.0579,3.14466e-08,2.49644e-05
9.1e-07,1.13105,0.058,3.14466e-08,2.53947e-05
9.1e-07,1.13131,0.0581,3.14466e-08,2.55713e-05
9.1e-07,1.13156,0.0582,3.14466e-08,2.5725e-05
9.2e-07,1.13182,0.0583,2.90593e-08,2.57876e-05
9.2e-07,1.13207,0.0584,2.90593e-08,2.52014e-05
9.2e-07,1.13233,0.0585,2.90593e-08,2.55256e-05
9.2e-07,1.13258,0.0586,2.90593e-08,2.6181e-05
9.3e-07,1.13283,0.0587,2.60342e-08,2.51308e-05
9.3e-07,1.13309,0.0588,2.60342e-08,2.57358e-05
9.3e-07,1.13335,0.0589,2.60342e-08,2.54209e-05
9.3e-07,1.1336,0.059,2.60342e-08,2.71723e-05
9.3e-07,1.13386,0.0591,2.60342e-08,2.65832e-05
9.3e-07,1.13412,0.0592,2.60342e-08,2.63502e-05
9.3e-07,1.13438,0.0593,2.60342e-08,2.59251e-05
9.3e-07,1.13463,0.0594,2.60342e-08,2.67187e-05
9.3e-07,1.13489,0.0595,2.60342e-08,2.71396e-05
9.3e-07,1.13515,0.0596,2.60342e-08,2.6181e-05
9.3e-07,1.1354,0.0597,2.60342e-08,2.6468e-05
9.3e-07,1.13566,0.0598,2.60342e-08,2.68659e-05
9.3e-07,1.13592,0.0599,2.60342e-08,2.6602e-05
9.3e-07,1.13618,0.06,2.60342e-08,2.71211e-05
9.3e-07,1.13644,0.0601,2.60342e-08,2.65748e-05
9.3e-07,1.1367,0.0602,2.60342e-08,2.66166e-05
9.3e-07,1.13695,0.0603,2.60342e-08,2.57876e-05
9.3e-07,1.13721,0.0604,2.60342e-08,2.60789e-05
9.3e-07,1.13747,0.0605,2.60342e-08,2.64911e-05
9.4e-07,1.13773,0.0606,2.21108e-08,2.65853e-05
9.4e-07,1.13799,0.0607,2.21108e-08,2.76908e-05
9.4e-07,1.13824,0.0608,2.21108e-08,2.92897e-05
9.4e-07,1.1385,0.0609,2.21108e-08,2.92897e-05
9.4e-07,1.13876,0.061,2.21108e-08,2.90134e-05
9.4e-07,1.13902,0.0611,2.21108e-08,2.91433e-05
9.4e-07,1.13928,0.0612,2.21108e-08,2.88367e-05
9.4e-07,1.13954,0.0613,2.21108e-08,2.89137e-05
9.4e-07,1.13979,0.0614,2.21108e-08,2.89847e-05
9.4e-07,1.14005,0.0615,2.21108e-08,2.87305e-05
9.4e-07,1.14031,0.0616,2.21108e-08,2.92423e-05
9.4e-07,1.14057,0.0617,2.21108e-08,2.86356e-05
9.4e-07,1.14083,0.0618,2.21108e-08,2.90211e-05
9.4e-07,1.14109,0.0619,2.21108e-08,2.95691e-05
9.5e-07,1.14136,0.062,2.23607e-08,2.96367e-05
9.5e-07,1.14161,0.0621,2.23607e-08,2.81681e-05
9.5e-07,1.14188,0.0622,2.23607e-08,2.85268e-05
9.6e-07,1.14213,0.0623,2.21108e-08,2.80159e-05
9.7e-07,1.14239,0.0624,2.60342e-08,2.75358e-05
9.7e-07,1.14265,0.0625,2.60342e-08,2.74145e-05
9.7e-07,1.14291,0.0626,2.60342e-08,2.79762e-05
9.7e-07,1.14318,0.0627,2.60342e-08,2.77769e-05
9.7e-07,1.14344,0.0628,2.60342e-08,2.74489e-05
9.7e-07,1.1437,0.0629,2.60342e-08,2.73171e-05
9.7e-07,1.14396,0.063,2.60342e-08,2.85209e-05
9.7e-07,1.14422,0.0631,2.60342e-08,2.81977e-05
9.7e-07,1.14449,0.0632,2.60342e-08,2.86764e-05
9.7e-07,1.14475,0.0633,2.60342e-08,2.88752e-05
9.7e-07,1.14501,0.0634,2.60342e-08,2.85209e-05
9.7e-07,1.14527,0.0635,2.60342e-08,2.84585e-05
9.7e-07,1.14553,0.0636,2.60342e-08,2.73252e-05
9.8e-07,1.14579,0.0637,3.26599e-08,2.91757e-05
9.8e-07,1.14605,0.0638,3.26599e-08,2.81346e-05
9.8e-07,1.14632,0.0639,3.26599e-08,2.78966e-05
9.8e-07,1.14658,0.064,3.26599e-08,2.73272e-05
9.8e-07,1.14684,0.0641,3.26599e-08,2.86143e-05
9.9e-07,1.14711,0.0642,4.06885e-08,2.80575e-05
9.9e-07,1.14736,0.0643,4.06885e-08,2.89156e-05
9.9e-07,1.14763,0.0644,4.06885e-08,2.80099e-05
9.9e-07,1.14789,0.0645,4.06885e-08,2.78488e-05
9.9e-07,1.14815,0.0646,4.06885e-08,2.71948e-05
9.9e-07,1.14842,0.0647,4.06885e-08,2.69485e-05
9.9e-07,1.14868,0.0648,4.06885e-08,2.68825e-05
9.9e-07,1.14894,0.0649,4.06885e-08,2.86918e-05
9.9e-07,1.1492,0.065,4.06885e-08,2.81681e-05
9.9e-07,1.14947,0.0651,4.06885e-08,2.87595e-05
9.9e-07,1.14973,0.0652,4.06885e-08,2.86667e-05
9.9e-07,1.14999,0.0653,4.06885e-08,2.86918e-05
9.9e-07,1.15026,0.0654,4.06885e-08,2.86764e-05
9.9e-07,1.15052,0.0655,4.06885e-08,2.69341e-05
9.9e-07,1.15078,0.0656,4.06885e-08,2.78966e-05
9.9e-07,1.15105,0.0657,4.06885e-08,2.77869e-05
9.9e-07,1.15131,0.0658,4.06885e-08,2.82469e-05
9.9e-07,1.15158,0.0659,4.06885e-08,2.88598e-05
9.9e-07,1.15184,0.066,4.06885e-08,2.94845e-05
9.9e-07,1.15211,0.0661,4.06885e-08,2.94694e-05
9.9e-07,1.15238,0.0662,4.06885e-08,3.02306e-05
9.9e-07,1.15264,0.0663,4.06885e-08,3.05669e-05
9.9e-07,1.15291,0.0664,4.06885e-08,3.09857e-05
9.9e-07,1.15317,0.0665,4.06885e-08,3.08779e-05
9.9e-07,1.15344,0.0666,4.06885e-08,3.08113e-05
9.9e-07,1.1537,0.0667,4.06885e-08,3.1e-05
9.9e-07,1.15397,0.0668,4.06885e-08,3.13688e-05
9.9e-07,1.15423,0.0669,4.06885e-08,3.13564e-05
9.9e-07,1.1545,0.067,4.06885e-08,3.26275e-05
9.9e-07,1.15476,0.0671,4.06885e-08,3.20503e-05
9.9e-07,1.15503,0.0672,4.06885e-08,3.026e-05
9.9e-07,1.1553,0.0673,4.06885e-08,2.94769e-05
9.9e-07,1.15557,0.0674,4.06885e-08,3.0777e-05
1e-06,1.15583,0.0675,3.94405e-08,3.03846e-05
1e-06,1.1561,0.0676,3.94405e-08,3.11073e-05
1e-06,1.15636,0.0677,3.94405e-08,3.10644e-05
1e-06,1.15663,0.0678,3.94405e-08,3.12268e-05
1e-06,1.1569,0.0679,3.94405e-08,3.07842e-05
1e-06,1.15717,0.068,3.94405e-08,3.2104e-05
1e-06,1.15743,0.0681,3.94405e-08,3.3e-05
1e-06,1.1577,0.0682,3.94405e-08,3.23454e-05
1e-06,1.15797,0.0683,3.94405e-08,3.22645e-05
1e-06,1.15824,0.0684,3.94405e-08,3.28634e-05
1e-06,1.15851,0.0685,3.94405e-08,3.39951e-05
1e-06,1.15877,0.0686,3.94405e-08,3.4228e-05
1e-06,1.15904,0.0687,3.94405e-08,3.41825e-05
1e-06,1.15931,0.0688,3.94405e-08,3.52909e-05
1e-06,1.15958,0.0689,3.94405e-08,3.51647e-05
1e-06,1.15985,0.069,3.94405e-08,3.5316e-05
1e-06,1.16011,0.0691,3.94405e-08,3.47515e-05
1.01e-06,1.16038,0.0692,3.78594e-08,3.36138e-05
1.01e-06,1.16065,0.0693,3.78594e-08,3.48266e-05
1.01e-06,1.16092,0.0694,3.78594e-08,3.38772e-05
1.01e-06,1.16119,0.0695,3.78594e-08,3.30337e-05
1.01e-06,1.16146,0.0696,3.78594e-08,3.35725e-05
1.01e-06,1.16173,0.0697,3.78594e-08,3.34813e-05
1.01e-06,1.16199,0.0698,3.78594e-08,3.40604e-05
1.01e-06,1.16226,0.0699,3.78594e-08,3.39215e-05
1.03e-06,1.16253,0.07,3.34996e-08,3.37244e-05
1.03e-06,1.1628,0.0701,3.34996e-08,3.40408e-05
1.03e-06,1.16307,0.0702,3.34996e-08,3.38969e-05
1.03e-06,1.16334,0.0703,3.34996e-08,3.48712e-05
1.03e-06,1.16361,0.0704,3.34996e-08,3.51441e-05
1.03e-06,1.16388,0.0705,3.34996e-08,3.45913e-05
1.04e-06,1.16415,0.0706,3.39935e-08,3.55653e-05
1.04e-06,1.16442,0.0707,3.39935e-08,3.47515e-05
1.04e-06,1.16469,0.0708,3.39935e-08,3.44496e-05
1.04e-06,1.16496,0.0709,3.39935e-08,3.4377e-05
1.04e-06,1.16523,0.071,3.39935e-08,3.39428e-05
1.04e-06,1.1655,0.0711,3.39935e-08,3.42215e-05
1.04e-06,1.16577,0.0712,3.39935e-08,3.2865e-05
1.04e-06,1.16604,0.0713,3.39935e-08,3.28701e-05
1.06e-06,1.16631,0.0714,3.05505e-08,3.42604e-05
1.06e-06,1.16658,0.0715,3.05505e-08,3.35989e-05
1.06e-06,1.16685,0.0716,3.05505e-08,3.40849e-05
1.07e-06,1.16712,0.0717,3e-08,3.44625e-05
1.09e-06,1.16739,0.0718,3.78594e-08,3.48074e-05
1.09e-06,1.16766,0.0719,3.78594e-08,3.54401e-05
1.09e-06,1.16793,0.072,3.78594e-08,3.39624e-05
1.09e-06,1.16821,0.0721,3.78594e-08,3.3869e-05
1.09e-06,1.16848,0.0722,3.78594e-08,3.31729e-05
1.09e-06,1.16875,0.0723,3.78594e-08,3.30252e-05
1.09e-06,1.16902,0.0724,3.78594e-08,3.24705e-05
1.09e-06,1.1693,0.0725,3.78594e-08,3.08113e-05
1.09e-06,1.16957,0.0726,3.78594e-08,3.09408e-05
1.09e-06,1.16985,0.0727,3.78594e-08,3.21524e-05
1.09e-06,1.17012,0.0728,3.78594e-08,3.20156e-05
1.09e-06,1.17039,0.0729,3.78594e-08,3.28971e-05
1.09e-06,1.17066,0.073,3.78594e-08,3.17298e-05
1.09e-06,1.17094,0.0731,3.78594e-08,3.19044e-05
1.09e-06,1.17122,0.0732,3.78594e-08,3.17718e-05
1.09e-06,1.17149,0.0733,3.78594e-08,3.19183e-05
1.09e-06,1.17176,0.0734,3.78594e-08,3.20486e-05
1.09e-06,1.17204,0.0735,3.78594e-08,3.20434e-05
1.09e-06,1.17231,0.0736,3.78594e-08,3.04704e-05
1.09e-06,1.17258,0.0737,3.78594e-08,3.03113e-05
1.09e-06,1.17285,0.0738,3.78594e-08,3.10287e-05
1.09e-06,1.17313,0.0739,3.78594e-08,3.10215e-05
1.09e-06,1.1734,0.074,3.78594e-08,3.12268e-05
1.09e-06,1.17368,0.0741,3.78594e-08,3.06884e-05
1.09e-06,1.17395,0.0742,3.78594e-08,2.97415e-05
1.09e-06,1.17423,0.0743,3.78594e-08,2.88694e-05
1.09e-06,1.1745,0.0744,3.78594e-08,2.88213e-05
1.09e-06,1.17477,0.0745,3.78594e-08,2.88752e-05
1.09e-06,1.17505,0.0746,3.78594e-08,2.82233e-05
1.09e-06,1.17532,0.0747,3.78594e-08,2.85287e-05
1.09e-06,1.1756,0.0748,3.78594e-08,2.75197e-05
1.09e-06,1.17588,0.0749,3.78594e-08,2.82548e-05
1.09e-06,1.17615,0.075,3.78594e-08,2.85754e-05
1.09e-06,1.17643,0.0751,3.78594e-08,2.72213e-05
1.09e-06,1.17671,0.0752,3.78594e-08,2.64155e-05
1.09e-06,1.17699,0.0753,3.78594e-08,2.65079e-05
1.09e-06,1.17726,0.0754,3.78594e-08,2.56472e-05
1.09e-06,1.17754,0.0755,3.78594e-08,2.64575e-05
1.09e-06,1.17782,0.0756,3.78594e-08,2.66333e-05
1.09e-06,1.1781,0.0757,3.78594e-08,2.69176e-05
1.09e-06,1.17837,0.0758,3.78594e-08,2.6727e-05
1.09e-06,1.17865,0.0759,3.78594e-08,2.62064e-05
1.09e-06,1.17893,0.076,3.78594e-08,2.65016e-05
1.09e-06,1.17921,0.0761,3.78594e-08,2.7455e-05
1.09e-06,1.17948,0.0762,3.78594e-08,2.75762e-05
1.09e-06,1.17976,0.0763,3.78594e-08,2.756e-05
1.09e-06,1.18003,0.0764,3.78594e-08,2.75358e-05
1.09e-06,1.18031,0.0765,3.78594e-08,2.78568e-05
1.09e-06,1.1806,0.0766,3.78594e-08,2.78966e-05
1.09e-06,1.18087,0.0767,3.78594e-08,2.77389e-05
1.09e-06,1.18115,0.0768,3.78594e-08,2.64659e-05
1.09e-06,1.18143,0.0769,3.78594e-08,2.6308e-05
1.09e-06,1.18171,0.077,3.78594e-08,2.63502e-05
1.09e-06,1.18199,0.0771,3.78594e-08,2.58392e-05
1.09e-06,1.18227,0.0772,3.78594e-08,2.6289e-05
1.09e-06,1.18255,0.0773,3.78594e-08,2.56926e-05
1.09e-06,1.18283,0.0774,3.78594e-08,2.61958e-05
1.09e-06,1.1831,0.0775,3.78594e-08,2.53947e-05
1.09e-06,1.18339,0.0776,3.78594e-08,2.53772e-05
1.09e-06,1.18367,0.0777,3.78594e-08,2.55256e-05
1.09e-06,1.18395,0.0778,3.78594e-08,2.6675e-05
1.09e-06,1.18423,0.0779,3.78594e-08,2.7376e-05
1.09e-06,1.18451,0.078,3.78594e-08,2.65916e-05
1.09e-06,1.18479,0.0781,3.78594e-08,2.62128e-05
1.09e-06,1.18506,0.0782,3.78594e-08,2.67519e-05
1.09e-06,1.18534,0.0783,3.78594e-08,2.70576e-05
1.09e-06,1.18562,0.0784,3.78594e-08,2.76506e-05
1.1e-06,1.1859,0.0785,3.65148e-08,2.70904e-05
1.1e-06,1.18618,0.0786,3.65148e-08,2.68432e-05
1.1e-06,1.18646,0.0787,3.65148e-08,2.62064e-05
1.1e-06,1.18674,0.0788,3.65148e-08,2.63818e-05
1.1e-06,1.18703,0.0789,3.65148e-08,2.76486e-05
1.1e-06,1.18731,0.079,3.65148e-08,2.79861e-05
1.1e-06,1.18759,0.0791,3.65148e-08,2.81188e-05
1.1e-06,1.18787,0.0792,3.65148e-08,2.8829e-05
1.1e-06,1.18815,0.0793,3.65148e-08,2.88598e-05
1.1e-06,1.18843,0.0794,3.65148e-08,2.84585e-05
1.1e-06,1.18872,0.0795,3.65148e-08,2.86434e-05
1.1e-06,1.189,0.0796,3.65148e-08,2.86667e-05
1.1e-06,1.18928,0.0797,3.65148e-08,2.77208e-05
1.1e-06,1.18956,0.0798,3.65148e-08,2.6675e-05
1.1e-06,1.18985,0.0799,3.65148e-08,2.67187e-05
1.1e-06,1.19013,0.08,3.65148e-08,2.72029e-05
1.1e-06,1.19041,0.0801,3.65148e-08,2.5779e-05
1.1e-06,1.1907,0.0802,3.65148e-08,2.62805e-05
1.1e-06,1.19098,0.0803,3.65148e-08,2.63228e-05
1.1e-06,1.19126,0.0804,3.65148e-08,2.77609e-05
1.1e-06,1.19155,0.0805,3.65148e-08,2.88694e-05
1.1e-06,1.19183,0.0806,3.65148e-08,2.89751e-05
1.11e-06,1.19211,0.0807,3.4801e-08,2.93939e-05
1.11e-06,1.19239,0.0808,3.4801e-08,3.1413e-05
1.11e-06,1.19268,0.0809,3.4801e-08,3.10984e-05
1.11e-06,1.19296,0.081,3.4801e-08,3.04576e-05
1.11e-06,1.19324,0.0811,3.4801e-08,3.06522e-05
1.11e-06,1.19353,0.0812,3.4801e-08,2.98161e-05
1.11e-06,1.19381,0.0813,3.4801e-08,3.10716e-05
1.11e-06,1.1941,0.0814,3.4801e-08,3.10716e-05
1.11e-06,1.19439,0.0815,3.4801e-08,2.9898e-05
1.11e-06,1.19467,0.0816,3.4801e-08,2.97022e-05
1.11e-06,1.19496,0.0817,3.4801e-08,2.93333e-05
1.11e-06,1.19524,0.0818,3.4801e-08,2.92499e-05
1.11e-06,1.19552,0.0819,3.4801e-08,2.81188e-05
1.11e-06,1.19581,0.082,3.4801e-08,2.77469e-05
1.11e-06,1.1961,0.0821,3.4801e-08,2.94033e-05
1.12e-06,1.19638,0.0822,3.59011e-08,2.96723e-05
1.12e-06,1.19667,0.0823,3.59011e-08,2.97937e-05
1.12e-06,1.19695,0.0824,3.59011e-08,2.97321e-05
1.12e-06,1.19724,0.0825,3.59011e-08,3.07968e-05
1.12e-06,1.19753,0.0826,3.59011e-08,3.0991e-05
1.12e-06,1.19781,0.0827,3.59011e-08,3.11644e-05
1.12e-06,1.1981,0.0828,3.59011e-08,3.03974e-05
1.12e-06,1.19839,0.0829,3.59011e-08,2.89828e-05
1.12e-06,1.19868,0.083,3.59011e-08,2.91757e-05
1.12e-06,1.19896,0.0831,3.59011e-08,2.96667e-05
1.12e-06,1.19925,0.0832,3.59011e-08,2.90383e-05
1.12e-06,1.19954,0.0833,3.59011e-08,2.74651e-05
1.12e-06,1.19983,0.0834,3.59011e-08,2.78408e-05
1.12e-06,1.20012,0.0835,3.59011e-08,2.7455e-05
1.12e-06,1.2004,0.0836,3.59011e-08,2.82941e-05
1.12e-06,1.20069,0.0837,3.59011e-08,2.80654e-05
1.12e-06,1.20098,0.0838,3.59011e-08,2.78009e-05
1.12e-06,1.20127,0.0839,3.59011e-08,2.8105e-05
1.12e-06,1.20155,0.084,3.59011e-08,2.85502e-05
1.12e-06,1.20184,0.0841,3.59011e-08,2.80099e-05
1.12e-06,1.20213,0.0842,3.59011e-08,2.96198e-05
1.12e-06,1.20242,0.0843,3.59011e-08,2.89751e-05
1.13e-06,1.20271,0.0844,3.66667e-08,2.94033e-05
1.13e-06,1.203,0.0845,3.66667e-08,2.88598e-05
1.13e-06,1.20328,0.0846,3.66667e-08,2.95221e-05
1.13e-06,1.20358,0.0847,3.66667e-08,2.91376e-05
1.14e-06,1.20387,0.0848,3.71184e-08,2.86434e-05
1.14e-06,1.20416,0.0849,3.71184e-08,2.88771e-05
1.14e-06,1.20444,0.085,3.71184e-08,2.86434e-05
1.14e-06,1.20474,0.0851,3.71184e-08,2.96292e-05
1.14e-06,1.20502,0.0852,3.71184e-08,2.96198e-05
1.14e-06,1.20531,0.0853,3.71184e-08,2.79364e-05
1.14e-06,1.2056,0.0854,3.71184e-08,2.74165e-05
1.14e-06,1.2059,0.0855,3.71184e-08,2.68328e-05
1.14e-06,1.20619,0.0856,3.71184e-08,2.63312e-05
1.14e-06,1.20648,0.0857,3.71184e-08,2.72458e-05
1.14e-06,1.20677,0.0858,3.71184e-08,2.72519e-05
1.14e-06,1.20706,0.0859,3.71184e-08,2.9e-05
1.14e-06,1.20735,0.086,3.71184e-08,2.96573e-05
1.14e-06,1.20764,0.0861,3.71184e-08,3.01865e-05
1.16e-06,1.20793,0.0862,3.39935e-08,3.10483e-05
1.16e-06,1.20822,0.0863,3.39935e-08,3.14466e-05
1.16e-06,1.20851,0.0864,3.39935e-08,3.22301e-05
